id,name,address,postal_code,latitude,longitude,star,review_count
h1MxTLZ1b2FkU6ituL1yHA,Royal Taj,1845 E Broadway Rd,85282,33.406601,-111.9075196,4.0,100
feu6_wWLD5l_2Ha3In_ENA,My Pie Pizza,777 S College Ave,85281,33.4225009,-111.9349023,4.5,64
lm9gDpvhJcZ-m2Y0feYtkA,Mo' Burger,5000 S Arizona Mills Cir,85282,33.3849121443,-111.9654126093,2.5,102
-s_U95xEEmJu5GK-srqpUA,Chutney's Indian Cuisine,1801 E Baseline Rd,85283,33.3774032593,-111.9086227417,4.0,382
hl_Iatne0Aehb9whpdH3cw,Sal's Pizza,922 E Apache Blvd,85281,33.4153899,-111.9251413,3.0,75
BLISNIoF179UUfCBTxNUOA,Yogis Grill,2000 E Rio Salado Pkwy,85281,33.4341408352,-111.902205348,3.5,133
dMFKCoZMd3QjFB8mCYdRvw,Gadzooks Enchiladas & Soups,505 W University Dr,85281,33.4217993402,-111.9460450485,4.0,65
vU8-ATy2-MASm-bQXdhRaw,Pei Wei,1825 E Guadalupe Rd,85283,33.3613781,-111.9103763,2.5,239
5qao1bKTbJ0-knt0gxg0Pg,Kood Tea Bar & Cafe,4435 S Rural Rd,85282,33.3832436,-111.9257015,4.5,93
KcbFFh7xfBLl2YeXQRhUNg,Munch A Lunch,1403 W 10th Pl,85281,33.4170969,-111.9618469,3.5,41
Chv2JIBZ4nxz19u9A5BZ8w,Nacho Mamas,5235 S Kyrene Rd,85283,33.3769983,-111.9453968,3.5,31
_k3PJI3mSS3eIpV8FZ6Tqg,Gluttons,203 E 7th St,85281,33.4229734,-111.9364826,3.0,21
lv8UKx6WzqCAdIakvFZNPQ,Gyros Express,8747 S Priest Dr,85284,33.3354969,-111.961996,4.0,17
PhMfnMldVKXo7HqHw6DSrg,DaYung's Tea,3126 S Mill Ave,85282,33.3948182512,-111.940576007,4.5,361
laforpFQiWb1s3w9BtnR0w,Around the Board A Board Game Cafe,5004 S. Price Rd,85282,33.3799637,-111.8935268,4.5,3
z9fJgTfqM8CVTAyUYE2ruA,Scramble,1120 E Baseline Rd,85283,33.3785391,-111.9238199,4.0,123
uLtLJ9sbSYak2WwCb4jjDQ,Tropical Fruit N'Ice Raspados,1522 N Scottsdale Rd,85281,33.4463601,-111.9270081,3.5,47
_V4I3DfzYbIHL77XDaVM-Q,Gourmet Wok,825 W Baseline Rd,85283,33.3771903,-111.9520135,3.0,16
iBihgoxc6Ot7m2D4D3z0QA,Thirsty Lion Gastropub & Grill,2000 E Rio Salado Pkwy,85281,33.4330350802,-111.9055581093,3.5,818
ojdcDvzNAZj6n7a5mQMuxw,Tang Garden,1320 E Broadway Rd,85282,33.4083042,-111.916804,4.0,27
qpARa33W5bzzn-M7xBbotA,Slices,2000 E Rio Salado Pkwy,85281,33.4324571,-111.9023035,3.0,77
ofAbFXOMz2-Di7p2oDsfhQ,Quik Wok,119 E Southern Ave,85281,33.3928753,-111.9375578,2.5,20
28hruDLwF_5s0QtDWH4rpg,Charlies Terrace Cafe,810 Forest Ave,85281,33.4225106,-111.936653,4.0,5
WulCmMT3OpYjqms71v-A2Q,Culinary Solutions Cafe,6340 S Rural Rd,85283,33.3650242,-111.9292152,3.5,10
2nFwsGBpikkDh74biLfeaA,Press Coffee - Nexa,1221 E Apache Blvd,85281,33.414555,-111.91792,4.5,53
L2iT7pipc455Tgpbo35_mw,CASA,5 East 6th St,85281,33.4243484,-111.939891,3.0,317
MqJCtE12yfzQZCg8KGzNTw,Nick's NY Pizzeria,920 E University Dr,85281,33.422454109,-111.9255953803,3.5,33
M9xhaYXm-rY34ZYbyUbXEw,Fran's Kitchen,1221 West Warner Rd,85284,33.3340930924,-111.9596845056,4.0,15
ILZfAtetYvpp0r0Xs8SoHQ,Marriott Phoenix Resort Tempe at The Buttes,2000 W Westcourt Way,85282,33.4040479661,-111.9708028586,3.5,320
bilj5I2GPCE-bIid9P2XdA,Dairy Queen Orange Julius,1805 E Southern Ave,85282,33.3925310154,-111.9080673,2.5,33
T0ea32kBf7L33XUhIdwjbA,Szechwan Noodle,3330 S Price Rd,85282,33.3922307,-111.8934687,4.5,104
7eEfpzUTAd1hAxXKlLQaJA,Tipp's 88 Thai Restaurant,1435 E University D,85281,33.421053,-111.915305,4.0,18
A_mXYtarKK_N2XbyU52k_A,Pho Tempe,1731 E Broadway Rd,85282,33.4074267,-111.9099123,2.5,148
HwjhWHbNp56t-dRiv3-wPA,Phoenicia Cafe,616 S Forest Ave,85281,33.4235278,-111.9368564,3.5,227
U2W22Vy1oSs4G7W-2vdQ4w,Thai Rama,927 E University Dr,85281,33.421712,-111.925231,3.5,106
gwTUmXjj7RgoL5qWYLj2Yw,Varsity Tavern,501 S Mill Ave,85281,33.4254452307,-111.9395769209,3.5,53
Z0ukPkDOC7GqgS8xAMuI6Q,5 R Cha Thai Go,815 W University Dr,85281,33.4217152,-111.9507285,3.5,25
O_cvS8uAocco3R3Pg9np-g,Smile Lao Thai,2107 S Rural Rd,85282,33.4059958,-111.9258616,4.0,148
ydt5yifyYhF5s430llv_Hw,San Felipe's Cantina,2000 E Rio Salado Pkwy,85281,33.4329144,-111.9054505,2.5,198
CIU0NCEOof6qF6AasxUvTA,Vaquero's,Apache  Terrace Rd,85281,33.424281,-111.924088,5.0,3
fE9SP84G6TZrv36FLbCy7w,Top of the Rock Restaurant,2000 W Westcourt Way,85282,33.404064,-111.9708029,3.5,396
Mul_BVwcnhqmp2h_7QFepQ,La Bocca Urban Pizzeria + Wine Bar,699 S Mill Ave,85281,33.4235849683,-111.939763531,4.0,777
arFyWH26WkKjGEnh3FNXww,Wingstop,555 N Scottsdale Rd,85281,33.4343702001,-111.925423637,3.0,71
stPpU3S-OCLZOoxOwgJb4A,Yvonne's Cafe,1725 W University Dr,85281,33.4214129644,-111.9671704996,3.5,62
doW7nAJX6PeH0Ig_mhJsGg,Red Sea Hookah Lounge,827 S Rural Rd,85281,33.4213391,-111.9257698,4.0,32
w4CqCGPubjKRpNsBsW7W9g,Market Cafe,2000 W Westcourt Way,85282,33.403544,-111.970941,3.5,30
EI0CoVr2iQd__EdaAkT1YA,Andrews Restaurant Supply,1719 E Southern Ave,85282,33.3918268,-111.9098397,4.5,5
QprcsinZiEmrE3fNtzpyDg,Long John Silver's,1202 W Broadway Rd,85282,33.407696,-111.9571349,3.5,3
X1twjafYxMCpKt2MqvY5Tw,Morning Star Cafe,1220 W Alameda Dr,85282,33.4010821,-111.9580712,4.5,362
jNLfGkcspKdHjnz7c_zrLQ,Wingstop,2700 W Baseline Rd,85282,33.3791879569,-111.9770676445,2.0,44
VtQxGoCzAFSzCb1JSFV2bQ,Subway,130 E University Dr,85281,33.4219428,-111.9415492,3.0,4
Tt4SLmht8LORplkdhpcwhw,Panera Bakery & Cafe,6505 S Mcclintock Dr,85283,33.3614346794,-111.9106558399,2.5,36
xWVcdfpqgImFaD8kkfJewg,Cosmic Pizza,1523 E Apache Blvd,85281,33.4146602,-111.9136229,1.0,3
70GtD32xaw1_Rd_sVaOEnQ,Ruby Tuesday,27 S McClintock Dr,85281,33.4327716,-111.9066501,3.5,35
5Jf-9U16kMW-o2k8OUvTLg,Golden Restaurant & Bakery,1849 N Scottsdale Rd,85281,33.4502440515,-111.9250708814,4.5,105
LIIZ-Mjqj2da2YigHy73Jw,Eddie's Pizza And Lounge,1250 E Apache Blvd,85281,33.4150348,-111.9184724,2.5,29
AbnpKkW0mpv34jtRps4C0A,Lobbys Burgers,3141 S McClintock Dr,85282,33.3950949278,-111.9088796306,4.0,315
c0a32R5DaEmErZV9AkBb3g,Gethsemane Christian School,1035 E Guadalupe Rd,85283,33.3631045,-111.9246983,4.5,3
rCiHu1nHXc0dqymEvKqSfw,Boston Market,3435 S Mcclintock Dr,85282,33.3912509,-111.908839792,3.0,59
JU9Djcynyj3ad3Djg-UHDg,Kafe 440,440 W Warner Rd,85284,33.3350535,-111.9445749,3.0,4
lx_HJMFpKEZW-e9_-LyuQg,Panera Bread,1825 E Guadalupe Rd,85283,33.3613225565,-111.9102875143,2.5,61
sV7EW4BNZtx4UGayzLQjeQ,Plaza Bonita,1717 S Rural Rd,85281,33.4092722,-111.926296,4.5,4
ZHQU79PMUGCX0fEoyCcWlw,Caribbean Spice,219 E Baseline St,85283,33.3779782868,-111.9366172117,3.5,221
VUIkepUdEJRmFCI72DtdZw,Pizza 'N Greens,1805 E Elliot Rd,85284,33.348038,-111.909691,3.0,13
b1s8c1CTlHmLIlNGI9q-mQ,Donna's Bakery Cafe,710 W Elliot Rd,85284,33.349696,-111.94761,4.0,118
v5RXGOxNpH97fVU7bXVC9Q,The Crepe Club Cafe,615 E Veterans Way,85281,33.420482,-111.931854,4.0,5
maGqjGXYPzal3YydKu8wjQ,Panda Express,1320 W Elliot Rd,85284,33.3495076,-111.9603535,2.0,68
6q7TLSWByKGeIkt1HYBUgw,Black Bear Diner,7700 S Priest Dr,85284,33.3473696052,-111.9637697563,3.0,228
qiR7S83_7Du_XQyj_U0zWw,IHOP,705 S Rural Ave,85281,33.422882,-111.92585,3.0,100
ikyJC-gPhSuApuq7efJfoA,Citrine,200 E 5th St,85281,33.4257727,-111.9369164,3.5,3
cFyeqi2ClsEE9W6AqoWXow,Subway,706 S College Ave,85281,33.4221013,-111.9370121,1.0,5
2zo1Gg_ERRjn5LzX9hzR5w,Clockwork Pizza,7520 S Rural Rd,85283,33.3499291,-111.9299471,4.5,286
vx0PR6hSRMGO5H8FAnszRw,Hunan Express & Wings,818 W Broadway Rd,85282,33.407829,-111.9508984,4.5,3
ygZSfAsnlztdeWZOlJA2Ug,Barro's Pizza,950 E Baseline Rd,85283,33.3790335415,-111.9255186048,4.0,108
QJfnq_F3qb3raMCZa48_3A,Hail Mary's On Priest,1402 S Priest Dr,85281,33.4128996,-111.9611749,3.0,24
UBv8heCQR0RPnUQG0zkXIQ,Biryani House,1250 E Apache Blvd,85281,33.4153283,-111.9182786,3.5,25
AcgtsEyOco2WVJLgCGVwQA,Whataburger,1346 S Rural Rd,85281,33.413111252,-111.9266838618,3.0,82
QBLl3bVLWZB4-jS-O_MKug,Barro's Pizza,825 W Baseline Rd,85281,33.3771903,-111.9520135,4.0,31
4kjoVsi3tb-vVtFZ6WPNvg,Spitfire Grill & Tavern,1706 E Warner Rd,85284,33.3346157829,-111.9120597839,3.5,27
iY-qwquw8Wd4yphXnhnFqQ,Spinelli's Pizzeria,420 S Mill Ave,85281,33.4256476673,-111.9405397376,3.5,291
ljD9NsZzpLAsX9yva7lqJw,McDonald's,9955 S Priest,85284,33.3203999,-111.9627056,2.0,36
mKf7pIkOYpEhJTqjw4_Fxg,Tessio's Pizza,405 W University Dr,85281,33.4214795,-111.945394,3.5,69
ZDE5QPR5Q9sL50bhK3qv1A,McAlister's Deli,715 S Rural Rd,85281,33.4231625,-111.9258245,4.0,64
zUgDrRtGvK5ZTFlHCsTHwA,VinciTorio's,1835 E Elliot Rd,85284,33.34831,-111.908761,4.0,509
Ofr0PzgcDOv9Fy5xqsbGhQ,Shawarma Corner,521 S College Ave,85281,33.4245653999,-111.9349252393,4.0,43
8XFDd4uX-g5B4JJzIahPHg,The Yard at Farmer Arts District,149 S Farmer,85281,33.4287157292,-111.9441233359,4.0,146
dDZqtA1me453GrMtpcpYOQ,Jimmy John's,5128 S Rural Rd,85282,33.3792419,-111.9298981,3.0,75
BBiHfu0tFmJki_1h1bqHag,Rolling Hills Golf Course,1415 N Mill Ave,85281,33.4449783,-111.9481945,4.0,36
OZwIcrbQy2LLMuXEtPumeQ,Jack in the Box,3102 S Mill Ave,85282,33.3947915428,-111.9401653111,2.0,18
t53w4JlkxTau-G-TzhSWog,Teharu Sushi,9845 S Priest Dr,85284,33.3216627,-111.9623696,3.0,701
eAKIiNr3YrZ5qS5vO51O3g,OG Taco Shop,15 E 6th St,85281,33.4242982623,-111.939140491,3.5,70
7y8wJmvouRJSXgpUw94wYA,McDonald's,1785 E University,85281,33.4214644,-111.9102133,1.5,49
Fu0YD6AsGEyIgwsgtiin-A,Firehouse Subs,3108 S McClintock Dr,85282,33.3960578,-111.9095475,3.0,14
HFyMS_9yLaYN7GIcXzcboA,Gringo Star Street Bar,501 S Mill Ave,85281,33.4252893,-111.9396982,3.0,136
ZuNVijvXJmWCQG7xoV6nFA,Cafe Roma,1158 W Washington St,85281,33.442115,-111.955505,4.0,50
LiqKk5cteNMf46-JYvnwCw,Lucky Star Asian Dining,1743 E Broadway Rd,85282,33.406568,-111.910019,3.5,44
UBj-25LU5dxJ9meb-TPc9w,Little India,1813 E Baseline Rd,85281,33.3774325,-111.9069189,3.5,139
dimv16yFu0JXR1n1SAqedQ,Mijana,1290 N Scottsdale Rd,85281,33.442946,-111.9275633,3.5,447
R3_fKTvudsakPZ1ckB5Oag,Kalos Grill,1537 W Broadway Rd,85282,33.4072442408,-111.9655559415,4.5,32
gMN6VKmu4E1EmlMYzz9A3w,Opa Life Greek Cafe,227 E Baseline Rd,85283,33.377865,-111.935588,4.0,229
SkZ7f-zFsKrthhhppDn6Tg,Arlie's Bar & Grill,2155 E University Dr,85281,33.4213468469,-111.8930600211,3.5,37
qgAZPDQStZP_Y5XTiQ6UqA,Postino Annex,615 S College Ave,85281,33.4240289389,-111.9347241787,4.5,796
h-Oq86DZfZad9kKXe8m7Lg,Los Reyes De La Torta,1528 E Southern Ave,85282,33.3930078,-111.9140004,4.0,302
DTvcpHf2gGKgSujUVXA7sA,Qdoba Mexican Grill,5150 S Rural Rd,85282,33.3790526,-111.9292561,3.0,55
EC91SvTJeO6sEYRxjKrFLQ,Cabin Tempe,410 S Mill Ave,85281,33.4266923,-111.9413035,4.0,75
Vrwc9RPievPfQl4VCReXow,Uno's,690 S Mill Ave,85281,33.423411,-111.94049,2.5,11
uaFhlzoJbiqlnkUgfSjpdA,Aachi South Indian Kitchen,325 W Elliot Rd,85284,33.349118,-111.944979,3.0,62
XpnkPS-56dYTdjwC8RRLuw,Panera Bread,1707 W Warner Rd,85284,33.3339914935,-111.967197,2.5,81
rt8yYbavl6IAUjwh66YeNQ,Carneceria Don Filos Market,1533 E Apache Blvd,85281,33.4142468432,-111.9127571583,4.5,9
KK_ovCevQ9pHRoYazSSsUg,Garcia's Mexican Restaurants,,85281,33.4366655,-111.9403254,4.5,4
eBGVIfM9gn2OlBotixaE2Q,Ichiban Korean BBQ & Sushi,1324 S Rural Rd,85281,33.4143548,-111.9262937,3.0,4
LSrFsmTtz90WupB7yv4Cag,Megabytes Cafe,6820 S Harl Ave,85283,33.3582293563,-111.9682530686,3.5,3
MkKMmLQGtuZnjw-5GqLwqQ,KFC,705 W Baseline Rd,85283,33.3777649,-111.9499280269,1.5,40
7N3q70C_mwEYQ2QcGfjvgA,Thai Basil,1111 S Rural Rd,85281,33.4163104,-111.9259098,4.0,328
Net_BZG7t8JRLjXxNtvyNg,Xtreme Bean Coffee,1707 E Southern Ave,85282,33.3926139,-111.9110577,3.5,318
lHopmgtaW31nnDCXtDbtRA,Tempe Takeout,1801 S Jentilly Ln,85281,33.40838,-111.923047,2.0,8
uwDyxK92ae5kNjeZE8uCgA,California Pizza Kitchen at Tempe Marketplace,2000 E Rio Salado Pkwy,85281,33.4324571,-111.9023035,3.5,202
i8rwraodSfQWFn13rI36Tg,Pizza & Grill Restaurant,1428 N Scottsdale Rd,85281,33.44506,-111.92695,4.5,39
SvNzj0dE6UMFfp55bIze_A,Big Jimmy's Pizza,1330 E Apache Blvd,85281,33.4153704,-111.9156753,3.5,129
Dk3H2CPh_yb6CaN11XEFMA,Sydney's Cafe & Market,2000 E Rio Salado Pkwy,85281,33.4330446204,-111.9042612242,4.0,111
Ee3bI8VXPU2PGE_vJg3Pqg,Tailgate Sports Bar & Grill,930 W Broadway Rd,85282,33.4078922,-111.9539189,3.5,62
5zva2MTtB5IX6TaoVLL-NA,Zorbas Grill,440 W Warner Rd,85284,33.3351208,-111.9445965,4.0,4
qOd7QUh-sIB7zN7RbP1-qw,Genuine Fresche,1726 E Southern Ave,85282,33.394104,-111.91078,3.5,194
fCaJNz9ff4x0x46fPA8nXg,It's All Greek To Me,2000 E Rio Salado Pkwy,85281,33.433482,-111.9019,4.0,221
p4GMQauk2iqZnN6cj81s3g,The Bamboo Club,699 S Mill Ave,85281,33.4237298,-111.9396558,3.0,18
Y3awsAE8mFdCG8nwEXWF8w,Wessen Int'l Kitchen,1946 E University Dr,85281,33.422543,-111.903168,4.5,83
bFfWZ4TEyejefj4yk41M5Q,Bite Me Subs,528 W Broadway Rd,85282,33.4075797,-111.9471089,3.5,82
pHq_hlWqlB0QKexF7kO2mg,Fantasy Grill,227 E Baseline Rd,85283,33.3782141,-111.936102,1.5,3
ELUUibdDcrZHyvE-e-QsVw,Mac's Broiler & Tap,6430 S McClintock Dr,85283,33.3625051,-111.9127472,3.5,222
i631pRlq0u29VvaMshW67A,Main Event- Tempe,8545 S Emerald Dr,85284,33.3372490251,-111.967398,3.0,334
wopyolJM2hOAt3dPRmahNA,Texas Roadhouse,8510 S Emerald Dr,85284,33.3383358638,-111.9703973585,3.5,335
yL5GO4EPCpc97xJAOOv-4w,Big City BBQ,5118 S Rural Rd,85282,33.3785943,-111.9286817,4.5,3
LnKoH4eWM1mznCDOLrEpWQ,Moreno's Mexican Grill,829 S Rural Ave,85281,33.4212808,-111.9258427,3.5,24
eiywQMru9IZF-Bq_IplyJg,Tempe Water & Ice Store,7520 S Rural Rd,85283,33.3499798045,-111.9299481459,4.5,9
npVGM0e3IxTn_pILRA_JQg,Jack in the Box,850 E Guadalupe Rd,85283,33.3642222,-111.9291702,2.5,26
RN0PTeMSF_eaeXN6VV7RwA,RA Sushi Bar Restaurant,411 S Mill Ave,85281,33.4260009878,-111.9398260118,3.0,403
6W20fKnjqPTSU2irnSVmSQ,P.F. Chang's,740 S Mill Ave,85281,33.4223613175,-111.9403389153,3.0,224
9lJvU8ymisVHNa-pnowCWA,Papa Razzini,1825 E Guadalupe Rd,85283,33.3613469,-111.9107304,4.0,16
OicSihRji2HmUlv7_4YEBg,Cafe Istanbul & Market,1310 E Apache Blvd,85281,33.4148837,-111.9169665,4.0,104
8DAPLb2_IIFGfD8ltw0NBQ,Taco Migo,1821 W Baseline Rd,85283,33.3781184,-111.9673621,3.0,17
fQclKmk5G2_g98cDNPvj0g,El Tlacoyo,2535 E University Dr,85281,33.421369,-111.8835476,4.5,61
JR2ma-JU1CO_xVD_p5-RPw,Joe's Crab Shack,1606 W Baseline,85283,33.3787417579,-111.9663153,3.0,404
2RQuRcchOgTvFVrSARMHMQ,House of Tacos,740 S Mill Ave,85281,33.4227043196,-111.9402548298,4.0,117
k1THRX4jX9-qTQjZvueC3A,Health First Medical Marijuana Certification Center,2525 South Rural Rd,85282,33.4011968,-111.9259331,4.5,23
7AbGkqgXXHhjktaXi_YmrA,Wendy's,1810 W. Elliot Road,85284,33.3494363,-111.967265,2.0,28
CMx3FbuKpEIUNUMyQdKncw,Extreme Pita,777 S College Ave,85281,33.4222436,-111.9349687,2.5,6
DUAKXNEh7c2v8mu8nWKYOg,Loreto's Mexican Food,9206 S Avenida Del Yaqui,85283,33.36363,-111.96354,4.5,63
C2XhRIxtylJO1XfC54f6oQ,ATL Wings,1804 E Southern Ave,85282,33.3932717625,-111.9080343068,4.0,60
Msp69CY6JdXTY9guRx-qkQ,McDonald's,1740 E Elliot Rd,85284,33.3495976585,-111.9123908132,3.0,40
NVvjplHvDAoMOEGbYws4Sw,Doner Dudes,681 E Apache Blvd,85281,33.4142056671,-111.9289262865,4.0,67
1_v_fooGLY3FQkO5tH3m-A,Gameworks,5000 S Arizona Mills Cir,85282,33.383123,-111.964485,2.5,80
kPi1prVK54oQcUp1qKcSKw,Cousins Subs,3118 S Mill Ave,85282,33.3959736,-111.9396492,3.0,7
3teomZyQ8z0SuXeJF734xg,Sidewalk Cafe,1101 W University Dr,85281,33.4217299,-111.95432,4.5,7
VO-p1uczeMbzH8bEAv-RgA,Rosita's Fine Mexican Food,960 W University Dr,85281,33.4226393394,-111.9518049564,3.0,199
sEvsx89wie9oSU5AlvCBGg,Costa Vida Fresh Mexican Grill,1324 S Rural Rd,85281,33.4136312088,-111.9267067349,3.5,89
K36554FQDOYRuw5o-UXvDA,Blondie's Sports Bar,501 S Mill Ave,85281,33.424281,-111.924088,2.0,27
LVnb9jPDLpllxHshS0kjpA,Barrett Dining Hall,411 N Central Ave,85281,33.4157681259,-111.9271702809,4.5,6
ioY-a1TntpsAGJAG5_1Zyw,Oliveo Pizza,1428 N Scottsdale Rd,85281,33.4450556,-111.9268986,3.0,80
HkbNItNrnXlNo59M0YyoMg,Loco Patron Tempe,222 S Mill Ave,85281,33.427664,-111.94028,3.5,270
gS95Lei8i0mXANdCz7Nhbg,Nara Hookah Lounge & Bar,7510 S Priest Dr,85283,33.3496914257,-111.9640475079,4.0,44
GgX6-0pL0_MWdGj2Nr8xEA,Dog Town Chili Dogs,690 S Mill Ave,85281,33.423411,-111.94049,3.5,6
CcTvk2-unBwmAZmU3PlKww,Port of Subs,1158 West Washington St,85281,33.442253,-111.955465,3.5,39
S5799sTa2892AMpPJoWf5A,Mama's Italian Deli,1101 W University Dr,85281,33.4217189,-111.9542269,4.0,8
o56LV-WnalGB0URVvoOh4A,Lychee Inn,1138 E Baseline Rd,85283,33.379134,-111.9219593,4.0,24
2zB-y-kobzrMXs0XMjavgw,Olive Branch Restaurant,3231 S Mill Ave,85282,33.393515,-111.939206,2.0,19
M9fOuiesoUSaouOqNQ3U2w,Wong's Place,1825 E Baseline Rd.,85283,33.3779385,-111.9062779,4.0,153
mZsvMd5RCat1d3KMSD5tsg,Endgame Bar,699 S Mill Ave,85281,33.4237298,-111.9396558,3.5,83
2kro_WXlgmk6nJlkXvN9Qw,WikiWiki Hawaiian Grill,930 W Broadway Rd,85282,33.4077705,-111.9537169,2.5,29
tkSk6jdenjbYEcqSchFR7g,Sushi Kee,1006 E Warner Rd,85284,33.334831,-111.927071,4.0,62
feFckrNF9-QzGrY4T9dAvQ,Copper Kettle-Salads Balti & Taandoori Grill,1050 E Lemon St,85281,33.4167677,-111.9222221,3.0,9
8VwDchHdgV7xJFGAjay2jw,Carmen's Bistro,219 E Baseline Rd,85283,33.3777879,-111.9364361,2.0,22
YJS7cXGLAvWw9DUDXpw84Q,Babbo Italian Eatery,9920 S Rural Rd,85284,33.3209684208,-111.930484528,3.5,193
0HSY1jGtyFuETZwaJN6rQQ,Hunan Express Chinese Restaurant,818 W Broadway Rd,85282,33.407829,-111.9508984,3.5,92
TNQfCB929TbkUdWLn0afLA,Layalena,1290 N Scottsdale Road,85281,33.4426352,-111.9265732,2.5,3
U9fmb27IvbR5wblDWIuj7w,Taqueria Louie,1730 E Elliot Rd,85284,33.351004834,-111.9127066111,4.0,19
atAjzQ7CUw_wM-GNh8piSA,Burger Rush,790 W Broadway Rd,85282,33.4075568,-111.9496949,3.5,276
hRL_qCrcu9UL773su0QabQ,Kabuki Japanese Restaurant,2000 E Rio Salado Pkwy,85281,33.4329411363,-111.9056059281,3.5,717
Athxc1MbotCHRpKOPNnBuw,Panda Express,777 S College Ave,85281,33.4226796104,-111.9347748239,2.5,31
H-KtEcY90TAPBFkvKZpJ7w,China Max,6438 S McClintock Dr,85283,33.3633375,-111.9112218,3.0,8
Qk49X8OrbzbG5Qa7VXhV2w,Jimmy John's,521 S College Ave,85281,33.4249386,-111.9346209,1.5,27
2GjI7LMmVBt0ZCC8HV4c6Q,Souper Salad,1180 W Elliot,85284,33.3492229,-111.9569501,3.0,4
yvQ7kLhXUTvvio8N1xWfkA,Diablo Deli & Grill,2900 S Diablo Way,85282,33.3997553,-111.9713572,3.5,8
Pj9DDbTmjBEKXezLb0qmTw,Bp Street Cafe,1845 E Broadway Rd,85282,33.406614,-111.908237,4.5,153
9D7h2xfVJrGkkwXDsnfV_Q,Romancing the Bean,80 E Rio Salado Pkwy,85281,33.4314099,-111.9385555,4.0,150
H7PB7JoyEkr2RBMt5SjxLw,Nathans Famous Hotdogs,5000 Arizona Mills Cir,85282,33.383123,-111.964485,2.0,3
22so15K1aqikL9FHt37CSQ,DP Dough,933 E University Dr,85281,33.4211371127,-111.9250794125,4.0,193
n2HkJt3y4Uvwex5AT5IeRA,McDonald's,1325 W Broadway,85282,33.4070457814,-111.9586524367,2.0,61
X33BIVfxrbNa5l_53w2FpQ,Sonic Drive-In,630 W Elliott Rd,85283,33.3496826,-111.9470145,2.0,69
kWNdx7NBa5Kx2NDKWYzUWA,South Philly Steaks & Fries,5002 S Arizona Mills Cir,85282,33.384707,-111.964921,1.5,45
5idlmsT1O86_ywGJtqot5w,Baja Fresh Mexican Grill,414 W University Dr,85281,33.4221754,-111.9453653,3.5,14
TAoN9nsibXOxsOnnG7Kd_g,Riazzi's Italian Garden,2700 S Mill Ave,85282,33.3998762,-111.9400825,3.5,144
VwwwBUwayQOi6tc3ATeKlA,Red Robin Gourmet Burgers and Brews,1375 W Elliott,85284,33.348606,-111.9604932,2.5,169
mVDXeHkpWK-GNqdi7fN4MQ,Long John Silver's,1805 E Southern Ave,85282,33.3925512,-111.9080673,3.0,4
SWhHaWFuijy_KDs0zVCJog,RigaTony's Authentic Italian,1850 E Warner Rd,85284,33.3350625,-111.9083269,4.0,812
XkFXRWw5vix__uPA2cr2fw,Fusion Tea Lounge,1806 E Southern Ave,85282,33.393772,-111.908163,4.5,68
DHJiH3C7qQyzY_I3VwD-Qw,Sweet Tomatoes Field Kitchen,1410 East Southern Ave,85282,33.3931044,-111.9149789,2.0,57
UcVAkJIpGKnha1dzszep8g,McDonald's,3255 S 48th St,85282,33.3932659,-111.977765034,2.0,31
XvBZBafJRvDi1HWbLggoKQ,Supreme Lunch Break,455 S 48th St,85281,33.4249468,-111.976795,4.0,17
EVbEdWYLE9GDpVG97MGw-w,Macayo's Depot Cantina,300 S Ash Ave,85281,33.4277695521,-111.9431751106,3.0,398
-Gy0BAMgRN4sGlY7theqxQ,MOD Pizza,2020 E Elliot Rd,85283,33.3498103,-111.9016262,4.5,121
7NXSKpruXOrm9_INkZAFEQ,Chix Char Broiled Grill,933 E University Dr,85281,33.4213508,-111.9247139,4.5,9
OmGErC2xoH6AJcGMwT_3WQ,Manuel's Fine Mexican Food,1123 W Broadway Rd,85282,33.4068759,-111.956194,3.0,9
1wU_10DtV6aJbGT26kATuw,Burger King,5 East Southern Ave,85282,33.3924303,-111.9390679,1.5,34
8ftKnfgHwbZn84efZPPIbw,Pizzeria Uno,690 S Mill Ave Ste 101,85281,33.423411,-111.94049,2.5,6
QT4Ub4DlaDX52vdnKutD0A,Copper Kettle,1250 E Apache Blvd,85281,33.4153283,-111.9182786,3.5,41
Ar7lMMYZIo1ND3AUzhW-Gw,Fuel to Fit,1900 East Apache Blvd,85281,33.4149783906,-111.9045234472,4.0,10
TQur3w5rlpsxRZxuomz-Xw,BurgerFi,927 E University Dr,85281,33.4216469,-111.9252006,4.0,165
3lyrgCW4jb3sB8oJQTJd4A,Chicago's Taylor Street,914 N Scottsdale Rd,85281,33.4394731,-111.9263167,4.0,30
EveFgxNoHkrs8ncSjkoINA,Gen Korean BBQ House,2000 E Rio Salado Pkwy,85281,33.4328872872,-111.9051022913,4.0,868
T-0707ku9Ovt-Y8fLA2TrA,America's Taco Shop,5000 S Arizona Mills Cir,85282,33.383123,-111.964485,2.5,16
rt-EKmn8xpUuWdePYPPcHQ,Sneakers Sports Grill,1470 E. Southern Ave,85282,33.3929999,-111.9146166,2.0,8
IWOQNyRqWrnqQA5K49eK5g,Hot N Juicy Crawfish,740 S Mill Ave,85281,33.423003027,-111.9406555678,3.5,532
